TRAVEL_ID,TRAVELER_ID,TRAVEL_PURPOSE,MVMN_NM,AGE_GRP,GENDER,TRAVEL_STYL_1,TRAVEL_MOTIVE_1,TRAVEL_STATUS_ACCOMPANY,TRAVEL_STATUS_DAYS,VISIT_AREA_NM,ROAD_ADDR,X_COORD,Y_COORD
c_c014247,c014247,22;,대중교통 등,30,여,1,5.0,나홀로 여행,1,투썸플레이스 전주역클래시아점,전북 전주시,127.1618964,35.84879132
c_c014247,c014247,22;,대중교통 등,30,여,1,5.0,나홀로 여행,1,한국도로공사 전주수목원,전북 전주시,127.0541374,35.87047684
c_c014247,c014247,22;,대중교통 등,30,여,1,5.0,나홀로 여행,1,경기전,전북 전주시,127.1497299,35.81538665
c_c014247,c014247,22;,대중교통 등,30,여,1,5.0,나홀로 여행,1,교동석갈비,전북 전주시,127.151862,35.81473867
c_c014247,c014247,22;,대중교통 등,30,여,1,5.0,나홀로 여행,1,현대옥 아중점,전북 전주시,127.1645881,35.82605616
c_c014247,c014247,22;,대중교통 등,30,여,1,5.0,나홀로 여행,1,한벽굴,전북 전주시,127.1609963,35.81200497
c_c014247,c014247,22;,대중교통 등,30,여,1,5.0,나홀로 여행,1,전주향교,전북 전주시,127.157134,35.81275813
c_c013576,c013576,21;22;28;3;,자가용,30,여,1,3.0,부모 동반 여행,1,선운사,전북 고창군,126.578159,35.49723407
c_c013576,c013576,21;22;28;3;,자가용,30,여,1,3.0,부모 동반 여행,1,하눌구르미,전북 고창군,126.5942892,35.50437722
c_c013576,c013576,21;22;28;3;,자가용,30,여,1,3.0,부모 동반 여행,1,국수의계절,전북 고창군,126.5858308,35.50307043
c_c013576,c013576,21;22;28;3;,자가용,30,여,1,3.0,부모 동반 여행,1,대우아파트,인천 연수구,126.6873081,37.41735176
c_c013576,c013576,21;22;28;3;,자가용,30,여,1,3.0,부모 동반 여행,1,명가풍천장어,전북 고창군,126.5992697,35.50735013
c_c013576,c013576,21;22;28;3;,자가용,30,여,1,3.0,부모 동반 여행,1,석정휴스파,전북 고창군,126.7413951,35.43217985
c_c003254,c003254,11;13;22;3;,대중교통 등,30,여,3,2.0,나홀로 여행,1,전주한옥마을,전북 전주시,127.1525571,35.81482431
c_c003254,c003254,11;13;22;3;,대중교통 등,30,여,3,2.0,나홀로 여행,1,외할머니솜씨,전북 전주시,127.1520497,35.81275656
c_c003254,c003254,11;13;22;3;,대중교통 등,30,여,3,2.0,나홀로 여행,1,담양관방제림,전남 담양군,126.986002,35.32387128
c_c003254,c003254,11;13;22;3;,대중교통 등,30,여,3,2.0,나홀로 여행,1,풍년제과 본점,전북 전주시,127.14784,35.81541782
c_c003254,c003254,11;13;22;3;,대중교통 등,30,여,3,2.0,나홀로 여행,1,메타세쿼이아 가로수길,전남 담양군,127.0044299,35.3239333
c_c003254,c003254,11;13;22;3;,대중교통 등,30,여,3,2.0,나홀로 여행,1,옥빈관,전남 담양군,126.985109,35.32353227
c_c003254,c003254,11;13;22;3;,대중교통 등,30,여,3,2.0,나홀로 여행,1,민자네 1호점,전남 담양군,126.9859578,35.3247654
c_c003254,c003254,11;13;22;3;,대중교통 등,30,여,3,2.0,나홀로 여행,1,정안알밤휴게소 논산방향,충남 공주시,127.1121964,36.57115105
c_c003254,c003254,11;13;22;3;,대중교통 등,30,여,3,2.0,나홀로 여행,1,죽녹원,전남 담양군,126.9859309,35.32783715
c_c003254,c003254,11;13;22;3;,대중교통 등,30,여,3,2.0,나홀로 여행,1,천안삼거리휴게소주유소 서울방향,충남 천안시,127.172602,36.78879286
c_c009146,c009146,2;22;,자가용,30,여,6,2.0,2인 가족 여행,2,진도타워,전남 진도군,126.3024217,34.56602256
c_c009146,c009146,2;22;,자가용,30,여,6,2.0,2인 가족 여행,2,완도타워,전남 완도군,126.7665675,34.31070402
c_c009146,c009146,2;22;,자가용,30,여,6,2.0,2인 가족 여행,2,임하기사식당,전남 해남군,126.3096536,34.57541324
c_c009146,c009146,2;22;,자가용,30,여,6,2.0,2인 가족 여행,2,명량해상케이블카,전남 해남군,126.308725,34.57280107
c_c009146,c009146,2;22;,자가용,30,여,6,2.0,2인 가족 여행,2,완도루미아호텔앤리조트,전남 완도군,126.8343644,34.33105905
c_c009146,c009146,2;22;,자가용,30,여,6,2.0,2인 가족 여행,2,신지명사십리해수욕장,전남 완도군,126.8126643,34.32688908
c_c009146,c009146,2;22;,자가용,30,여,6,2.0,2인 가족 여행,2,개성순두부,전남 완도군,126.750372,34.3163965
c_c009146,c009146,2;22;,자가용,30,여,6,2.0,2인 가족 여행,2,트윈브릿지,전남 해남군,126.3060526,34.573352
c_c009146,c009146,2;22;,자가용,30,여,6,2.0,2인 가족 여행,2,우수영국민관광지,전남 해남군,126.309753,34.57236339
c_c003668,c003668,22;26;27;3;,대중교통 등,20,여,7,2.0,2인 여행(가족 외),2,전주향교,전북 전주시,127.157134,35.81275813
c_c003668,c003668,22;26;27;3;,대중교통 등,20,여,7,2.0,2인 여행(가족 외),2,한벽굴,전북 전주시,127.1609963,35.81200497
c_c003668,c003668,22;26;27;3;,대중교통 등,20,여,7,2.0,2인 여행(가족 외),2,마산시외버스터미널,경남 창원시,128.5834636,35.23906692
c_c003668,c003668,22;26;27;3;,대중교통 등,20,여,7,2.0,2인 여행(가족 외),2,문꼬집,전북 전주시,127.1523932,35.81475602
c_c003668,c003668,22;26;27;3;,대중교통 등,20,여,7,2.0,2인 여행(가족 외),2,신대유성,전북 전주시,127.1524736,35.8128092
c_c003668,c003668,22;26;27;3;,대중교통 등,20,여,7,2.0,2인 여행(가족 외),2,자만벽화마을,전북 전주시,127.1571847,35.81379812
c_c003668,c003668,22;26;27;3;,대중교통 등,20,여,7,2.0,2인 여행(가족 외),2,전동성당,전북 전주시,127.1492215,35.8133288
c_c003668,c003668,22;26;27;3;,대중교통 등,20,여,7,2.0,2인 여행(가족 외),2,선녀와나무꾼,전북 전주시,127.1516974,35.8142558
c_c003668,c003668,22;26;27;3;,대중교통 등,20,여,7,2.0,2인 여행(가족 외),2,선녀와나무꾼,전북 전주시,127.1516974,35.8142558
c_c003668,c003668,22;26;27;3;,대중교통 등,20,여,7,2.0,2인 여행(가족 외),2,카페달곰,전북 전주시,127.1529068,35.81369008
c_c003668,c003668,22;26;27;3;,대중교통 등,20,여,7,2.0,2인 여행(가족 외),2,풍년제과 본점,전북 전주시,127.14784,35.81541782
c_c003668,c003668,22;26;27;3;,대중교통 등,20,여,7,2.0,2인 여행(가족 외),2,소복 전주한옥마을점,전북 전주시,127.1526253,35.81348675
c_c003668,c003668,22;26;27;3;,대중교통 등,20,여,7,2.0,2인 여행(가족 외),2,교동육전,전북 전주시,127.1520119,35.81441222
c_c003668,c003668,22;26;27;3;,대중교통 등,20,여,7,2.0,2인 여행(가족 외),2,달빛소리,전북 전주시,127.1696994,35.83782849
c_c003668,c003668,22;26;27;3;,대중교통 등,20,여,7,2.0,2인 여행(가족 외),2,오목대,전북 전주시,127.1545834,35.81438191
c_c003668,c003668,22;26;27;3;,대중교통 등,20,여,7,2.0,2인 여행(가족 외),2,전주시외버스공용터미널,전북 전주시,127.1326724,35.83437999
c_c003668,c003668,22;26;27;3;,대중교통 등,20,여,7,2.0,2인 여행(가족 외),2,전주난장,전북 전주시,127.1525553,35.8185375
c_c003668,c003668,22;26;27;3;,대중교통 등,20,여,7,2.0,2인 여행(가족 외),2,전주영화의거리,전북 전주시,127.1441902,35.82125521
c_c003668,c003668,22;26;27;3;,대중교통 등,20,여,7,2.0,2인 여행(가족 외),2,킹콩쥬스&커피 한옥마을점,전북 전주시,127.1485886,35.81336563
c_c003668,c003668,22;26;27;3;,대중교통 등,20,여,7,2.0,2인 여행(가족 외),2,부산서부버스터미널,부산 사상구,128.9825254,35.16323947
c_c014232,c014232,22;24;6;,대중교통 등,20,남,1,2.0,나홀로 여행,1,숙성도 광주점,광주 광산구,126.8461279,35.21421242
c_c014232,c014232,22;24;6;,대중교통 등,20,남,1,2.0,나홀로 여행,1,용산역,서울 용산구,126.9648241,37.53007636
c_c014232,c014232,22;24;6;,대중교통 등,20,남,1,2.0,나홀로 여행,1,광주송정역,광주 광산구,126.790805,35.13766751
c_c014232,c014232,22;24;6;,대중교통 등,20,남,1,2.0,나홀로 여행,1,광주송정역,광주 광산구,126.790805,35.13766751
c_c014232,c014232,22;24;6;,대중교통 등,20,남,1,2.0,나홀로 여행,1,국립광주과학관,광주 북구,126.8499256,35.2298556
c_c014232,c014232,22;24;6;,대중교통 등,20,남,1,2.0,나홀로 여행,1,호텔야자 광주첨단점,광주 북구,126.8530925,35.21954805
c_c014232,c014232,22;24;6;,대중교통 등,20,남,1,2.0,나홀로 여행,1,용산역,서울 용산구,126.9648241,37.53007636
c_c000139,c000139,2;5;6;,자가용,30,남,4,1.0,자녀 동반 여행,2,소노문단양 오션플레이,충북 단양군,128.3618819,36.97692229
c_c000139,c000139,2;5;6;,자가용,30,남,4,1.0,자녀 동반 여행,2,단양다누리센터 아쿠아리움,충북 단양군,128.3706273,36.985147
c_c000139,c000139,2;5;6;,자가용,30,남,4,1.0,자녀 동반 여행,2,소노문 단양,충북 단양군,128.3624479,36.97773842
c_c000139,c000139,2;5;6;,자가용,30,남,4,1.0,자녀 동반 여행,2,군위휴게소주유소 부산방향,경북 군위군,128.5747393,36.26522584
c_c000139,c000139,2;5;6;,자가용,30,남,4,1.0,자녀 동반 여행,2,동명휴게소 춘천방향,경북 칠곡군,128.5494995,36.0062894
c_c000139,c000139,2;5;6;,자가용,30,남,4,1.0,자녀 동반 여행,2,베이커리 앤 까페,충청북도 단양군,128.362408,36.9777429
c_c000139,c000139,2;5;6;,자가용,30,남,4,1.0,자녀 동반 여행,2,소노문단양 미채원,충북 단양군,128.3624204,36.97764774
c_c000139,c000139,2;5;6;,자가용,30,남,4,1.0,자녀 동반 여행,2,CU R소노문단양점,충북 단양군,128.3624546,36.97779781
c_c014327,c014327,21;22;26;4;,자가용,20,여,4,1.0,나홀로 여행,1,노브랜드 나주빛가람점,전남 나주시,126.7921091,35.02249366
c_c014327,c014327,21;22;26;4;,자가용,20,여,4,1.0,나홀로 여행,1,빛가람전망대,전남 나주시,126.7902474,35.01693706
c_c003197,c003197,1;6;9;,자가용,20,남,4,1.0,2인 여행(가족 외),2,KD모텔,충남 홍성군,126.4776759,36.54149091
c_c003197,c003197,1;6;9;,자가용,20,남,4,1.0,2인 여행(가족 외),2,형가네 콩나물국밥,경기 용인시,127.0910708,37.27387186
c_c003197,c003197,1;6;9;,자가용,20,남,4,1.0,2인 여행(가족 외),2,남당항대하축제,충남 홍성군,126.4699361,36.53930123
c_c013899,c013899,4;,자가용,60,여,3,3.0,2인 가족 여행,1,CU 천안고속터미널점,충남 천안시,127.1558104,36.81928171
c_c013899,c013899,4;,자가용,60,여,3,3.0,2인 가족 여행,1,세븐일레븐 아산고속터미널점,충남 아산시,127.0153267,36.78438269
c_c013899,c013899,4;,자가용,60,여,3,3.0,2인 가족 여행,1,아산동양고속터미널,충남 아산시,127.015348,36.78446199
c_c013899,c013899,4;,자가용,60,여,3,3.0,2인 가족 여행,1,오월애쌈,충남 아산시,127.0108387,36.77536121
c_c013899,c013899,4;,자가용,60,여,3,3.0,2인 가족 여행,1,서울고속버스터미널(경부),서울 서초구,127.0069895,37.50607506
c_c013899,c013899,4;,자가용,60,여,3,3.0,2인 가족 여행,1,천안고속버스터미널,충남 천안시,127.1544284,36.81925468
c_c000196,c000196,5;,자가용,30,남,4,1.0,3인 이상 여행(가족 외),2,숲속의하루,충북 단양군,128.5062274,37.04877524
c_c000196,c000196,5;,자가용,30,남,4,1.0,3인 이상 여행(가족 외),2,해성식당,충북 단양군,128.3034152,37.03048999
c_c000196,c000196,5;,자가용,30,남,4,1.0,3인 이상 여행(가족 외),2,단양패러마을,충북 단양군,128.3970554,36.99635738
c_c000196,c000196,5;,자가용,30,남,4,1.0,3인 이상 여행(가족 외),2,단양365할인마트,충북 단양군,128.3686488,36.98504729
c_c000196,c000196,5;,자가용,30,남,4,1.0,3인 이상 여행(가족 외),2,고수동굴,충북 단양군,128.3816961,36.98882453
c_c000196,c000196,5;,자가용,30,남,4,1.0,3인 이상 여행(가족 외),2,마늘석갈비막국수,충북 단양군,128.3304634,36.94280555
c_c000196,c000196,5;,자가용,30,남,4,1.0,3인 이상 여행(가족 외),2,남천계곡,충북 단양군,128.5136534,37.04234856
c_c000099,c000099,21;24;26;5;,자가용,40,남,3,3.0,3대 동반 여행(친척 포함),2,도안6단지센트럴시티아파트,대전 유성구,127.3429627,36.34700043
c_c000099,c000099,21;24;26;5;,자가용,40,남,3,3.0,3대 동반 여행(친척 포함),2,우리네국수,전북 무주군,127.6561718,36.00571563
c_c000099,c000099,21;24;26;5;,자가용,40,남,3,3.0,3대 동반 여행(친척 포함),2,무주덕유산리조트,전북 무주군,127.7313921,35.88979839
c_c000099,c000099,21;24;26;5;,자가용,40,남,3,3.0,3대 동반 여행(친척 포함),2,무주덕유산리조트,전북 무주군,127.7313921,35.88979839
c_c000099,c000099,21;24;26;5;,자가용,40,남,3,3.0,3대 동반 여행(친척 포함),2,무주향로산자연휴양림,전북 무주군,127.6682419,36.02362458
c_c000099,c000099,21;24;26;5;,자가용,40,남,3,3.0,3대 동반 여행(친척 포함),2,구천동농협하나로마트 리조트점,전북 무주군,127.7590733,35.91041967
c_c001085,c001085,23;28;3;6;,자가용,30,남,6,2.0,나홀로 여행,3,충청도순대,충북 단양군,128.3700103,36.98305926
c_c001085,c001085,23;28;3;6;,자가용,30,남,6,2.0,나홀로 여행,3,고수동굴,충북 단양군,128.3816961,36.98882453
c_c001085,c001085,23;28;3;6;,자가용,30,남,6,2.0,나홀로 여행,3,백향담,충북 단양군,128.3706397,36.98245913
c_c001085,c001085,23;28;3;6;,자가용,30,남,6,2.0,나홀로 여행,3,부석사,경북 영주시,128.6866553,36.99839625
c_c001085,c001085,23;28;3;6;,자가용,30,남,6,2.0,나홀로 여행,3,소노문단양 오션플레이,충북 단양군,128.3618819,36.97692229
c_c001085,c001085,23;28;3;6;,자가용,30,남,6,2.0,나홀로 여행,3,마늘석갈비막국수,충북 단양군,128.3304634,36.94280555
c_c001085,c001085,23;28;3;6;,자가용,30,남,6,2.0,나홀로 여행,3,양평휴게소 원주방향,경기 양평군,127.7265592,37.39573225
c_c001085,c001085,23;28;3;6;,자가용,30,남,6,2.0,나홀로 여행,3,소노문 단양,충북 단양군,128.3624479,36.97773842
c_c001085,c001085,23;28;3;6;,자가용,30,남,6,2.0,나홀로 여행,3,수양개선사유물전시관 & 수양개빛터널,충북 단양군,128.3325843,36.9601957
c_c001085,c001085,23;28;3;6;,자가용,30,남,6,2.0,나홀로 여행,3,도담삼봉관광지,충북 단양군,128.341829,37.00094467
c_c001085,c001085,23;28;3;6;,자가용,30,남,6,2.0,나홀로 여행,3,마장프리미엄휴게소 하남방향,경기 이천시,127.4073225,37.26317222
c_c001085,c001085,23;28;3;6;,자가용,30,남,6,2.0,나홀로 여행,3,소노문 단양,충북 단양군,128.3624479,36.97773842
c_c001085,c001085,23;28;3;6;,자가용,30,남,6,2.0,나홀로 여행,3,카페산,충북 단양군,128.3943651,36.99469872
c_c000753,c000753,2;23;3;4;,대중교통 등,20,여,3,3.0,2인 여행(가족 외),3,라공방 용산점,서울 용산구,126.9645666,37.5290059
c_c000753,c000753,2;23;3;4;,대중교통 등,20,여,3,3.0,2인 여행(가족 외),3,경기전,전북 전주시,127.1497299,35.81538665
c_c000753,c000753,2;23;3;4;,대중교통 등,20,여,3,3.0,2인 여행(가족 외),3,전주역,전북 전주시,127.1618034,35.84985312
c_c000753,c000753,2;23;3;4;,대중교통 등,20,여,3,3.0,2인 여행(가족 외),3,전주현대옥 전주한옥마을점,전북 전주시,127.1525848,35.81310106
c_c000753,c000753,2;23;3;4;,대중교통 등,20,여,3,3.0,2인 여행(가족 외),3,담양공용버스터미널,전남 담양군,126.9838437,35.31522179
c_c000753,c000753,2;23;3;4;,대중교통 등,20,여,3,3.0,2인 여행(가족 외),3,남원공용버스터미널,전북 남원시,127.387973,35.40969002
c_c000753,c000753,2;23;3;4;,대중교통 등,20,여,3,3.0,2인 여행(가족 외),3,오름플라워카페,전북 남원시,127.3881315,35.40140821
c_c000753,c000753,2;23;3;4;,대중교통 등,20,여,3,3.0,2인 여행(가족 외),3,호텔춘향가,전라북도 남원시,127.3876798,35.40134657
c_c000753,c000753,2;23;3;4;,대중교통 등,20,여,3,3.0,2인 여행(가족 외),3,죽녹원,전남 담양군,126.9859309,35.32783715
c_c000753,c000753,2;23;3;4;,대중교통 등,20,여,3,3.0,2인 여행(가족 외),3,담양현재국수,전남 담양군,126.9834141,35.3241044
c_c000753,c000753,2;23;3;4;,대중교통 등,20,여,3,3.0,2인 여행(가족 외),3,호텔춘향가,전라북도 남원시,127.3876798,35.40134657
c_c000753,c000753,2;23;3;4;,대중교통 등,20,여,3,3.0,2인 여행(가족 외),3,춘향테마파크,전북 남원시,127.3870915,35.40124571
c_c000753,c000753,2;23;3;4;,대중교통 등,20,여,3,3.0,2인 여행(가족 외),3,전주한옥마을,전북 전주시,127.1525571,35.81482431
c_c000753,c000753,2;23;3;4;,대중교통 등,20,여,3,3.0,2인 여행(가족 외),3,죽녹원하우스,전남 담양군,126.9856081,35.32485459
c_c000753,c000753,2;23;3;4;,대중교통 등,20,여,3,3.0,2인 여행(가족 외),3,용산역,서울 용산구,126.9648241,37.53007636
c_c012185,c012185,1;23;,대중교통 등,30,여,5,2.0,나홀로 여행,2,호텔인터시티,대전 유성구,127.3478655,36.35429659
c_c012185,c012185,1;23;,대중교통 등,30,여,5,2.0,나홀로 여행,2,청춘무한리필조개구이,대전 유성구,127.3503217,36.35794008
c_c012185,c012185,1;23;,대중교통 등,30,여,5,2.0,나홀로 여행,2,대전복합터미널,대전 동구,127.4367522,36.35032438
c_c012185,c012185,1;23;,대중교통 등,30,여,5,2.0,나홀로 여행,2,용인공용버스터미널 (2024년6월예정),경기 용인시,127.2098772,37.23290003
c_c012185,c012185,1;23;,대중교통 등,30,여,5,2.0,나홀로 여행,2,호텔인터시티,대전 유성구,127.3478655,36.35429659
c_c012185,c012185,1;23;,대중교통 등,30,여,5,2.0,나홀로 여행,2,하루팡,대전 유성구,127.344717,36.35933518
c_c012185,c012185,1;23;,대중교통 등,30,여,5,2.0,나홀로 여행,2,유성온천공원 족욕체험장,대전 유성구,127.3446206,36.35516752
c_c012185,c012185,1;23;,대중교통 등,30,여,5,2.0,나홀로 여행,2,투썸플레이스 대전유성온천점,대전 유성구,127.3470575,36.35447377
c_c012185,c012185,1;23;,대중교통 등,30,여,5,2.0,나홀로 여행,2,대전복합터미널,대전 동구,127.4367522,36.35032438
c_c013804,c013804,3;24;22;,자가용,20,남,4,3.0,3인 이상 여행(가족 외),1,국립익산박물관,전북 익산시,127.0287075,36.0115445
c_c013804,c013804,3;24;22;,자가용,20,남,4,3.0,3인 이상 여행(가족 외),1,우리맛황토쌈밥,전북 익산시,127.0354771,36.00856862
c_c013804,c013804,3;24;22;,자가용,20,남,4,3.0,3인 이상 여행(가족 외),1,미륵사지석탑,전북 익산시,127.0307046,36.01267956
c_c013804,c013804,3;24;22;,자가용,20,남,4,3.0,3인 이상 여행(가족 외),1,준베이커리카페,전북 익산시,127.0299574,36.00783472
c_c003889,c003889,22;,자가용,20,여,3,5.0,3인 이상 여행(가족 외),2,독천골,전남 목포시,126.437828,34.8001661
c_c003889,c003889,22;,자가용,20,여,3,5.0,3인 이상 여행(가족 외),2,메타세쿼이아 가로수길,전남 담양군,127.0044299,35.3239333
c_c003889,c003889,22;,자가용,20,여,3,5.0,3인 이상 여행(가족 외),2,이순신광장,전남 여수시,127.7360499,34.7394476
c_c003889,c003889,22;,자가용,20,여,3,5.0,3인 이상 여행(가족 외),2,죽녹원,전남 담양군,126.9859309,35.32783715
c_c003889,c003889,22;,자가용,20,여,3,5.0,3인 이상 여행(가족 외),2,돌산공원,전남 여수시,127.7399278,34.73054715
c_c003889,c003889,22;,자가용,20,여,3,5.0,3인 이상 여행(가족 외),2,여수해상케이블카,전남 여수시,127.741531,34.73059148
c_c003889,c003889,22;,자가용,20,여,3,5.0,3인 이상 여행(가족 외),2,거북선상회,전남 여수시,127.7410775,34.73739798
c_c003889,c003889,22;,자가용,20,여,3,5.0,3인 이상 여행(가족 외),2,학원농장,전북 고창군,126.5419301,35.37662943
c_c003889,c003889,22;,자가용,20,여,3,5.0,3인 이상 여행(가족 외),2,파인드업,전남 담양군,127.0309103,35.36384132
c_c003889,c003889,22;,자가용,20,여,3,5.0,3인 이상 여행(가족 외),2,온스,전남 목포시,126.4358359,34.79743917
c_c003889,c003889,22;,자가용,20,여,3,5.0,3인 이상 여행(가족 외),2,굴비로정식,전남 영광군,126.447357,35.35754243
c_c003889,c003889,22;,자가용,20,여,3,5.0,3인 이상 여행(가족 외),2,카페 뷸라,전남 무안군,126.3503233,34.9670483
c_c003889,c003889,22;,자가용,20,여,3,5.0,3인 이상 여행(가족 외),2,띠아모호텔,전남 여수시,127.7241881,34.73356588
c_c003889,c003889,22;,자가용,20,여,3,5.0,3인 이상 여행(가족 외),2,남도예담,전남 담양군,126.9620631,35.33536356
c_c005893,c005893,2;5;6;11;21;22;1;24;26;27;9;,자가용,40,여,2,8.0,3인 이상 여행(가족 외),1,담양메타세쿼이아랜드 어린이프로방스,전남 담양군,127.0052701,35.32304365
c_c005893,c005893,2;5;6;11;21;22;1;24;26;27;9;,자가용,40,여,2,8.0,3인 이상 여행(가족 외),1,쌍교숯불갈비 담양본점,전남 담양군,126.952201,35.25326606
c_c005893,c005893,2;5;6;11;21;22;1;24;26;27;9;,자가용,40,여,2,8.0,3인 이상 여행(가족 외),1,개구리생태공원 에코센터,전남 담양군,126.7958051,33.55646939
c_c005893,c005893,2;5;6;11;21;22;1;24;26;27;9;,자가용,40,여,2,8.0,3인 이상 여행(가족 외),1,메타세쿼이아 가로수길,전남 담양군,127.0044299,35.3239333
c_c005893,c005893,2;5;6;11;21;22;1;24;26;27;9;,자가용,40,여,2,8.0,3인 이상 여행(가족 외),1,메타프로방스,전남 담양군,127.0029122,35.32204415
c_c005893,c005893,2;5;6;11;21;22;1;24;26;27;9;,자가용,40,여,2,8.0,3인 이상 여행(가족 외),1,옐로우지브라 담양곤충박물관,전남 담양군,127.0057078,35.32239467
c_c008871,c008871,4;,자가용,30,여,1,1.0,나홀로 여행,1,천호저수지,충남 천안시,127.1698687,36.83356034
c_c008871,c008871,4;,자가용,30,여,1,1.0,나홀로 여행,1,천안역지하상가,충남 천안시,127.1490196,36.8089664
c_c008871,c008871,4;,자가용,30,여,1,1.0,나홀로 여행,1,태조산,충남 천안시,127.2066315,36.81954218
c_c008871,c008871,4;,자가용,30,여,1,1.0,나홀로 여행,1,천안타운홀 전망대,충남 천안시,127.150575,36.80777948
c_c002690,c002690,21;,자가용,50,여,2,10.0,3대 동반 여행(친척 포함),2,초원가든,충남 공주시,128.2850209,37.26570333
c_c002690,c002690,21;,자가용,50,여,2,10.0,3대 동반 여행(친척 포함),2,안성휴게소 서울방향,경기 안성시,127.1325866,37.07667369
c_c002690,c002690,21;,자가용,50,여,2,10.0,3대 동반 여행(친척 포함),2,스타벅스 공주DT점,충남 공주시,127.1429379,36.46821452
c_c002690,c002690,21;,자가용,50,여,2,10.0,3대 동반 여행(친척 포함),2,성화산,충남 공주시,127.1584886,36.40117778
c_c002690,c002690,21;,자가용,50,여,2,10.0,3대 동반 여행(친척 포함),2,기흥휴게소 부산방향,경기 용인시,127.1045697,37.23501853
c_c002690,c002690,21;,자가용,50,여,2,10.0,3대 동반 여행(친척 포함),2,성화산,충남 공주시,127.1584886,36.40117778
c_c002690,c002690,21;,자가용,50,여,2,10.0,3대 동반 여행(친척 포함),2,무령왕릉,충청남도 공주시,127.1137954,36.46229098
c_c000393,c000393,1;22;23;7;9;,자가용,20,여,3,9.0,2인 가족 여행,2,현충사,충남 아산시,127.0322782,36.80650704
c_c000393,c000393,1;22;23;7;9;,자가용,20,여,3,9.0,2인 가족 여행,2,온샘근린공원,충청남도 아산시,127.0551473,36.7943424
c_c000393,c000393,1;22;23;7;9;,자가용,20,여,3,9.0,2인 가족 여행,2,아름다운정원화수목,충남 천안시,127.1938046,36.78336884
c_c000393,c000393,1;22;23;7;9;,자가용,20,여,3,9.0,2인 가족 여행,2,율량서희스타힐스아파트,충북 청주시,127.4951629,36.66349403
c_c000393,c000393,1;22;23;7;9;,자가용,20,여,3,9.0,2인 가족 여행,2,음성군청,충북 음성군,127.69048,36.94032188
c_c000393,c000393,1;22;23;7;9;,자가용,20,여,3,9.0,2인 가족 여행,2,뚜쥬루 돌가마점,충남 천안시,127.1393507,36.77312643
c_c000393,c000393,1;22;23;7;9;,자가용,20,여,3,9.0,2인 가족 여행,2,탕정그집쭈꾸미 본점,충남 아산시,127.0613843,36.7971997
c_c000393,c000393,1;22;23;7;9;,자가용,20,여,3,9.0,2인 가족 여행,2,슈어스테이플러스호텔,충남 아산시,127.0534013,36.79616007
c_c008942,c008942,1;3;27;,자가용,30,여,3,3.0,자녀 동반 여행,1,가온마을1단지힐스테이트세종2차아파트,세종특별자치시,127.2443611,36.49148188
c_c008942,c008942,1;3;27;,자가용,30,여,3,3.0,자녀 동반 여행,1,무령왕릉과 황새바위,충청남도 공주시,127.1137954,36.46229098
c_c008942,c008942,1;3;27;,자가용,30,여,3,3.0,자녀 동반 여행,1,공산성,충남 공주시,127.1262966,36.46324084
c_c008942,c008942,1;3;27;,자가용,30,여,3,3.0,자녀 동반 여행,1,공주고마나루,충남 공주시,127.1066114,36.46930145
c_c003459,c003459,10;2;22;23;3;,자가용,30,여,4,3.0,자녀 동반 여행,3,상하농원 파머스빌리지,전북 고창군,126.4528998,35.44521643
c_c003459,c003459,10;2;22;23;3;,자가용,30,여,4,3.0,자녀 동반 여행,3,고창읍성,전라북도 고창군,126.7048689,35.42973105
c_c003459,c003459,10;2;22;23;3;,자가용,30,여,4,3.0,자녀 동반 여행,3,국립익산박물관,전북 익산시,127.0287075,36.0115445
c_c003459,c003459,10;2;22;23;3;,자가용,30,여,4,3.0,자녀 동반 여행,3,롯데아울렛 부여점,충남 부여군,126.9019026,36.30714415
c_c003459,c003459,10;2;22;23;3;,자가용,30,여,4,3.0,자녀 동반 여행,3,상하농원 파머스빌리지,전북 고창군,126.4528998,35.44521643
c_c003459,c003459,10;2;22;23;3;,자가용,30,여,4,3.0,자녀 동반 여행,3,상하농원,전북 고창군,126.4503714,35.44773941
c_c003459,c003459,10;2;22;23;3;,자가용,30,여,4,3.0,자녀 동반 여행,3,귀촌부부,충남 부여군,126.9182304,36.27465593
c_c003459,c003459,10;2;22;23;3;,자가용,30,여,4,3.0,자녀 동반 여행,3,마실,전북 고창군,126.7232777,35.43078411
c_c003459,c003459,10;2;22;23;3;,자가용,30,여,4,3.0,자녀 동반 여행,3,라마다앙코르 평택호텔,경기 평택시,126.8430045,36.97615934
c_c003459,c003459,10;2;22;23;3;,자가용,30,여,4,3.0,자녀 동반 여행,3,상하농원,전북 고창군,126.4503714,35.44773941
c_c003459,c003459,10;2;22;23;3;,자가용,30,여,4,3.0,자녀 동반 여행,3,망향휴게소 부산방향,충남 천안시,127.1809288,36.8555526
c_c003459,c003459,10;2;22;23;3;,자가용,30,여,4,3.0,자녀 동반 여행,3,혜오,경기 평택시,126.8547652,36.98816414
c_c003459,c003459,10;2;22;23;3;,자가용,30,여,4,3.0,자녀 동반 여행,3,고창모양성제,전북 고창군,126.7048689,35.42973826
c_c007693,c007693,1;2;6;7;,대중교통 등,20,여,2,7.0,나홀로 여행,2,다나하루게스트하우스,전북 전주시,127.1502509,35.81178996
